Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,PerformanceIndex,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyAchievement,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork,MonthlyIncome,WelfareBenefits,InHouseFacility,ExternalFacility,ExtendedLeave,FlexibleWork,StressSelfReported,StressRating
0.4486957459389056,2.275185835978084,0.590048337687597,1.401512344464336,-1.013529278392347,-0.8880821348855039,-0.9384955878342292,-0.6605306743650393,-1.2317155871674406,1.3831382668932737,0.3796721288811475,-0.0674407638370344,1.0328818624430254,1.153253590238697,1.2399412735227875,0.7260199409380492,2.1287992452975586,0.0534914549279603,-1.5471474261915186,-1.584178240646517,-0.9320143892374164,-0.4197461554082178,-2.171981830933257,-2.4938204216722384,-0.1650447097000164,-0.0644373384512772,-0.6835058984856107,0.2455333334852124,-1.4844082652246349,-0.8592556629079459,-1.3265656924226743,-1.216108852854004,-0.6451239966845644,-0.5810160220117815,-1.1078234188139944,-1.1628924173311372,1.700001963247138
1.3231839746829437,-0.4395245364957663,-0.9131943943761252,-0.4938171370099732,-0.1521800650906249,-1.863777753930116,-0.9384955878342292,0.2546249253678617,0.8118757369139787,-0.2406767700620191,-1.0261667362455194,-0.0674407638370344,0.6273433106825428,-0.6608531809232983,-0.1294904861154525,1.4888761391146892,-0.6738292391077482,-0.6657076799266287,1.4798801467918874,1.1914379855160335,0.241988311858558,-0.1617378558263319,0.1557070814399298,0.3380961637724818,0.4897885514579435,0.7713528455785257,-0.3723403144738895,0.8059898555710231,0.1427954259612064,-0.0299819351750715,1.3265656924226743,0.8222948115649081,-0.6451239966845644,-0.5810160220117815,0.90267093384844,-1.1628924173311372,-0.5656398191402536
0.0114516315668865,2.275185835978084,0.590048337687597,-0.4938171370099732,-0.8904793907778153,-0.8880821348855039,1.3181922760419706,1.1697805251007627,0.8118757369139787,1.2847252343505289,-1.0261667362455194,-0.968694607841042,-0.994810896359388,0.2462002046576992,1.2399412735227875,-1.6748408610979753,1.3280482497531851,1.332067694669452,0.4708709557974188,-0.6589728319256667,-0.9320143892374164,-0.5487503051991608,0.1557070814399298,0.3380961637724818,-1.1472946014369565,-1.1788242504910145,-0.6835058984856107,-1.1556079717293142,-0.6708064196317143,0.3489845212446495,-0.4421885641408914,0.8222948115649081,-0.6451239966845644,-0.5810160220117815,-1.1078234188139944,-1.1628924173311372,0.5671810720534423
-0.4257924828051325,-0.4395245364957663,-0.9131943943761252,-0.4938171370099732,-0.7674295031632836,1.0633091032037203,-0.9384955878342292,1.1697805251007627,-1.2317155871674406,-0.4867093514188816,0.3796721288811475,-0.968694607841042,0.6273433106825428,0.2462002046576992,-0.1294904861154525,1.2432105837696696,-0.6738292391077482,1.0124236347340791,-1.5471474261915186,0.2662325767951835,-0.9320143892374164,-0.4197461554082178,0.1557070814399298,0.3380961637724818,0.1623719208789635,0.7713528455785257,0.2499908535495528,-1.1556079717293142,-0.6708064196317143,2.187148922009465,1.3265656924226743,0.8222948115649081,1.5500896031448563,1.7211229331292397,0.90267093384844,-1.1628924173311372,-1.6984607103339495
-1.081658654363161,-0.4395245364957663,0.590048337687597,-0.4938171370099732,-0.8904793907778153,-1.863777753930116,0.5659629880832374,-1.5756862740979405,0.8118757369139787,-1.2740136117608418,0.3796721288811475,-0.968694607841042,-0.994810896359388,-0.6608531809232983,-0.1294904861154525,0.3258998974213038,2.529174743069745,-0.4259746349750991,-0.5381382351970498,1.1914379855160335,0.241988311858558,-0.6777544549901038,0.1557070814399298,0.3380961637724818,-0.8198779708579764,-0.6216307944711459,-0.0611747304621683,-0.5951514496435035,-0.6708064196317143,-1.9698449444049924,-0.4421885641408914,-1.216108852854004,-0.6451239966845644,-0.5810160220117815,-1.1078234188139944,0.9436409819008672,0.5671810720534423
-0.5351035113981373,-0.4395245364957663,-0.9131943943761252,-0.4938171370099732,-0.8904793907778153,-0.8880821348855039,-0.9384955878342292,1.1697805251007627,0.8118757369139787,0.645040522822686,0.3796721288811475,-0.968694607841042,-0.994810896359388,1.153253590238697,1.2399412735227875,-0.3441992832909694,-1.0742047368799348,-0.1063305750397261,-0.5381382351970498,0.2662325767951835,-0.9320143892374164,-0.4197461554082178,-0.6201892226844657,-1.0778621289498782,-0.0013363944105264,0.7713528455785257,0.2499908535495528,0.5257615945281178,0.1427954259612064,1.2096279690015863,-0.4421885641408914,-1.216108852854004,-0.6451239966845644,-0.5810160220117815,-1.1078234188139944,0.9436409819008672,0.5671810720534423
2.4162942606129914,-0.4395245364957663,0.590048337687597,-0.4938171370099732,-0.7674295031632836,0.0876134841591082,0.5659629880832374,0.2546249253678617,-1.2317155871674406,0.743453555365431,1.7855109940078144,-0.968694607841042,-0.994810896359388,-1.5679065665042955,-0.1294904861154525,-0.6112270608399039,0.5272972542088118,-1.2250847848135311,1.4798801467918874,-1.584178240646517,2.5899937140505074,0.096270443755554,0.1557070814399298,-1.0778621289498782,-0.9835862861474663,-1.1788242504910145,-0.6835058984856107,-1.1556079717293142,-0.6708064196317143,-0.6882400924541865,-1.3265656924226743,-1.216108852854004,-0.6451239966845644,-0.5810160220117815,0.90267093384844,0.9436409819008672,0.5671810720534423
-0.7537255685841467,-0.4395245364957663,0.590048337687597,-0.4938171370099732,1.8166181367418828,-1.863777753930116,-0.9384955878342292,1.1697805251007627,0.8118757369139787,0.0545623275662159,0.3796721288811475,-0.968694607841042,-0.994810896359388,0.2462002046576992,-1.4989222457536926,-0.1374635670938734,-0.6738292391077482,-1.2250847848135311,1.4798801467918874,-0.6589728319256667,0.241988311858558,-1.3227752039448188,-0.6201892226844657,0.3380961637724818,-0.9835862861474663,-1.1788242504910145,-0.6835058984856107,-1.1556079717293142,0.956397271554127,0.222493714696011,-0.4421885641408914,-1.216108852854004,-0.6451239966845644,-0.5810160220117815,0.90267093384844,-1.1628924173311372,-0.5656398191402536
0.1207626601598913,-0.4395245364957663,-0.9131943943761252,-0.4938171370099732,1.6935682491273512,0.0876134841591082,-0.9384955878342292,1.1697805251007627,0.8118757369139787,-1.0771875466753518,-1.0261667362455194,0.8338130801669732,-0.1837337928384226,0.2462002046576992,1.2399412735227875,-0.7766437419846911,-1.0742047368799348,0.6927795747987061,1.4798801467918874,-0.6589728319256667,-0.9320143892374164,-0.1617378558263319,-0.6201892226844657,0.3380961637724818,0.3260802361684535,0.7713528455785257,-0.3723403144738895,1.0862181166139284,0.956397271554127,-0.3320419812132203,0.4421885641408914,0.8222948115649081,1.5500896031448563,-0.5810160220117815,0.90267093384844,-1.1628924173311372,-1.6984607103339495
-0.0978593970261182,-0.4395245364957663,0.590048337687597,-0.4938171370099732,2.185767799585478,0.0876134841591082,0.5659629880832374,0.2546249253678617,0.8118757369139787,1.3831382668932737,0.3796721288811475,-0.0674407638370344,-1.8058879998803536,0.2462002046576992,-0.1294904861154525,0.3181701459659399,1.3280482497531851,-0.8255297098943152,-0.5381382351970498,-0.6589728319256667,1.4159910129545328,0.741291192710269,0.1557070814399298,-1.0778621289498782,-0.0013363944105264,0.7713528455785257,1.4946531895964377,0.8059898555710231,1.7699991171470475,0.6758367653663315,0.4421885641408914,0.8222948115649081,1.5500896031448563,-0.5810160220117815,0.90267093384844,0.9436409819008672,0.5671810720534423
